found_date,id,title,company,location,created,salary_min,salary_max,category,url
2026-06-28,greenhouse-databricks-8563183002,Sr. Solutions Engineer - AI Natives Business,Databricks,Remote - California; Remote - Colorado; Remote - Oregon; Remote - Washington,2026-06-28,,,greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=8563183002
2026-06-28,greenhouse-databricks-7994379002,Strategic Account Executive - Retail ,Databricks,"London, United Kingdom",2026-06-28,,,greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=7994379002
2026-06-28,greenhouse-databricks-8458710002,Strategic Core Account Executive - Retail ,Databricks,Remote - Ohio,2026-06-28,,,greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=8458710002
2026-06-28,greenhouse-databricks-8441890002,Strategic Genie and AI Sales Specialist,Databricks,Remote - New York,2026-06-28,,,greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=8441890002
2026-06-28,lever-mistral-e59555e3-899d-4e1e-875f-90b825bc1e28,AI Deployment Strategist - UK,Mistral AI,London,2026-06-28,,,lever,https://jobs.lever.co/mistral/e59555e3-899d-4e1e-875f-90b825bc1e28
2026-06-29,5780992806,.NET Developer,Noir,"Manchester, Greater Manchester",2026-06-29,40000,50000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780992806?se=NGjZj7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=bce444a8&v=CB812CDE2EEEA591DC9E8EF06626F2578740F7EE
2026-06-29,5780992757,.NET Developer,Noir,"Bradford, West Yorkshire",2026-06-29,65000,85000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780992757?se=NGjZj7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=bce444a8&v=3AB5804554C0C5C42833FA0DC70963A1E0E1C2D3
2026-06-29,5780992758,.NET Developer,Noir,"Hatfield, Hertfordshire",2026-06-29,45000,65000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780992758?se=NGjZj7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=bce444a8&v=C9E3B3B87DDCB8DDB60A83EB2F889EEB1C884393
2026-06-29,5780992681,.NET Developer,Noir,"Chelmsford, Essex",2026-06-29,50000,70000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780992681?se=NGjZj7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=bce444a8&v=E93E34E0CF064169910E648F960B91E67E6480A5
2026-06-29,5780992677,.NET Developer,Noir,"Woking, Surrey",2026-06-29,65000,85000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780992677?se=NGjZj7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=bce444a8&v=6ED83870704599430B38709F341799B97946DE7A
2026-06-29,5780992600,.NET Developer - Hemel Hempstead,Noir,"Hemel Hempstead, Hertfordshire",2026-06-29,40000,65000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780992600?se=NGjZj7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=bce444a8&v=246354E3D85FD2DA1E44A0CC0374E37EBE7E7143
2026-06-29,5780992564,.NET Developer - Warwick,Noir,"Leamington Spa, Warwickshire",2026-06-29,55000,65000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780992564?se=NGjZj7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=bce444a8&v=51474EAD1E5F2022E6978268D6B32843C5C4F558
2026-06-29,5780992548,.NET Developer,Noir,"Worthing, West Sussex",2026-06-29,65000,85000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780992548?se=NGjZj7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=bce444a8&v=91AA4A677D279E68A9B863B984FE6EB1CCA8474B
2026-06-29,5780992520,Junior .NET Developer,Noir,"London, UK",2026-06-29,25000,35000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780992520?se=NGjZj7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=bce444a8&v=1D1F019577878FD4502E115A5DA1CF5FB14709E3
2026-06-29,5780992342,.NET Developer,Noir,"Sheffield, South Yorkshire",2026-06-29,45000,65000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780992342?se=NGjZj7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=bce444a8&v=A81F0AC5244CC1BCEF6EE1CD907DF98DAFC800A9
2026-06-29,5780992323,.NET Developer,Noir,"Basingstoke, Hampshire",2026-06-29,50000,70000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780992323?se=NGjZj7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=bce444a8&v=1210D1DD3F6DB098FE746432723F65B59A492C2F
2026-06-29,5780992154,.NET Developer,Noir,"Glasgow City Centre, Glasgow",2026-06-29,45000,65000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780992154?se=NGjZj7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=bce444a8&v=DCCCD975469E3B04B3B3BA8FD7F294545F6B1FB7
2026-06-29,5780992147,.NET Developer,Noir,"Swansea, Wales",2026-06-29,50000,70000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780992147?se=NGjZj7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=bce444a8&v=4006C515AA19426ED6347829C568D3F0749599EC
2026-06-29,5780992090,.NET Developer,Noir,"Manchester, Greater Manchester",2026-06-29,40000,60000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780992090?se=NGjZj7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=bce444a8&v=DFA9CB0EEC2524B1B445871488039C914A8498D5
2026-06-29,5780985559,Platform Engineer (DevOps),Anson McCade,"Aston Cross, Tewkesbury",2026-06-29,30000,60000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5780985559?utm_medium=api&utm_source=bce444a8
2026-06-29,5780985560,Agentic AI Engineer (.NET) - Contract,Sanderson Recruitment,"Tyndalls Park, Bristol",2026-06-29,125000,125000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5780985560?utm_medium=api&utm_source=bce444a8
2026-06-29,5780985457,Embedded Software Engineer,OnlyCat,"Newsham, Blyth",2026-06-29,33000,60000,Engineering Jobs,https://www.adzuna.co.uk/jobs/details/5780985457?utm_medium=api&utm_source=bce444a8
2026-06-29,5781091510,Algorithm Developer (Weapon Systems),MBDA UK,"Bristol, South West England",2026-06-29,55000,55000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5781091510?se=DIdukLFz8RG5B_ZD6wKS8Q&utm_medium=api&utm_source=bce444a8&v=8085EA8BB8F338B49BC962DCE14B494F229801D9
2026-06-29,5780985274,Data Scientist / Statistician,Capital One UK,"Sneinton, Nottingham",2026-06-29,62000,102000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5780985274?utm_medium=api&utm_source=bce444a8
2026-06-29,5780663722,GI Europe New Business Sales Specialist - Financials,S&P Global,"London, UK",2026-06-29,57286.49,57286.49,Sales Jobs,https://www.adzuna.co.uk/jobs/details/5780663722?utm_medium=api&utm_source=bce444a8
2026-06-29,5780602629,Data Scientist,Lloyds Banking Group,"Edinburgh, Scotland",2026-06-28,53513.57,53513.57,IT Jobs,https://www.adzuna.co.uk/jobs/details/5780602629?utm_medium=api&utm_source=bce444a8
2026-06-29,5780350681,Cloud Security Engineer,Fin,"London, UK",2026-06-28,59593.92,59593.92,IT Jobs,https://www.adzuna.co.uk/jobs/details/5780350681?utm_medium=api&utm_source=bce444a8
2026-06-29,5780350368,AI Data Engineer,Barclays,UK,2026-06-28,49828.16,49828.16,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780350368?se=NGjZj7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=bce444a8&v=790C42EC7AD3C958E07743D7D59C73D81989D841
2026-06-29,5780350247,"Account Executive, Mid-Market",Flow Engineering,"London, UK",2026-06-28,57089.06,57089.06,Sales Jobs,https://www.adzuna.co.uk/jobs/details/5780350247?utm_medium=api&utm_source=bce444a8
2026-06-29,5780349985,Child & Community Impact Narrative & Data Specialist,WVI,UK,2026-06-28,81363.39,81363.39,IT Jobs,https://www.adzuna.co.uk/jobs/details/5780349985?utm_medium=api&utm_source=bce444a8
2026-06-29,5780349756,AI Engineer,RELX,"London, UK",2026-06-28,59166.48,59166.48,IT Jobs,https://www.adzuna.co.uk/jobs/details/5780349756?utm_medium=api&utm_source=bce444a8
2026-06-29,5780349354,Software Engineer - C++,Talent Locker,"Whiteley, Fareham",2026-06-28,50115.44,50115.44,IT Jobs,https://www.adzuna.co.uk/jobs/details/5780349354?utm_medium=api&utm_source=bce444a8
2026-06-29,5780349027,Forward Deployed Engineer - Defence,C3 Ai,"London, UK",2026-06-28,67656.98,67656.98,IT Jobs,https://www.adzuna.co.uk/jobs/details/5780349027?utm_medium=api&utm_source=bce444a8
2026-06-29,5780348561,Pricing Strategy & Operations,Sierra,"London, UK",2026-06-28,135000,185000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5780348561?utm_medium=api&utm_source=bce444a8
2026-06-29,5780379461,Biology Teacher,Philosophy Education Ltd,"Dagenham, Essex",2026-06-28,45000,75000,Teaching Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780379461?se=DIdukLFz8RG5B_ZD6wKS8Q&utm_medium=api&utm_source=bce444a8&v=F0762C3F7E978E3D507047FB9FDA972E7C2B1A02
2026-06-29,5780350335,Sustainability Intern,Wasserman,UK,2026-06-28,31725.16,31725.16,Consultancy Jobs,https://www.adzuna.co.uk/jobs/details/5780350335?utm_medium=api&utm_source=bce444a8
2026-06-29,5780349901,R&D Data Architect,CSL Plasma,"Maidenhead, Windsor & Maidenhead",2026-06-28,47240.74,47240.74,IT Jobs,https://www.adzuna.co.uk/jobs/details/5780349901?utm_medium=api&utm_source=bce444a8
2026-06-29,5780349844,Statistical Programmer,IQVIA,"Reading, Berkshire",2026-06-28,42570.81,42570.81,Scientific & QA Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780349844?se=DIdukLFz8RG5B_ZD6wKS8Q&utm_medium=api&utm_source=bce444a8&v=8C8E9B2DF21ADFE0FC9F50E26FC2D991F2282839
2026-06-29,5780349799,Software Engineer,Cisco International Limited,"London, UK",2026-06-28,48273.01,48273.01,Engineering Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780349799?se=DIdukLFz8RG5B_ZD6wKS8Q&utm_medium=api&utm_source=bce444a8&v=88CF2E36CBF8A310A0389366F48E58C17AE2CEB4
2026-06-29,5780349648,Clinical Research Physician,Quotient Sciences,"Nottingham, Nottinghamshire",2026-06-28,50705.7,50705.7,Scientific & QA Jobs,https://www.adzuna.co.uk/jobs/details/5780349648?utm_medium=api&utm_source=bce444a8
2026-06-29,5780349423,1011-384 Marine Habitats Ecologist & Surveyor - D Grade - July 2026,NatureScot,"Leachkin, Inverness",2026-06-28,74692.59,74692.59,Scientific & QA Jobs,https://www.adzuna.co.uk/jobs/details/5780349423?utm_medium=api&utm_source=bce444a8
2026-06-29,5780349177,Product Support Technician,Catapult Sports,"Leeds, West Yorkshire",2026-06-28,35269.43,35269.43,IT Jobs,https://www.adzuna.co.uk/jobs/details/5780349177?utm_medium=api&utm_source=bce444a8
2026-06-29,5780349147,Data Analyst,Everything Managed Group,"Shieldfield, Newcastle Upon Tyne",2026-06-28,46093.41,46093.41,IT Jobs,https://www.adzuna.co.uk/jobs/details/5780349147?utm_medium=api&utm_source=bce444a8
2026-06-29,5780349085,"Applied AI Architect, Partnerships",Anthropic,"London, UK",2026-06-28,165000,190000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5780349085?utm_medium=api&utm_source=bce444a8
2026-06-29,5780348944,Talent Acquisition Partner - Sourcing & Assessment,DIGI2AL,"Strand, Central London",2026-06-28,52316.32,52316.32,HR & Recruitment Jobs,https://www.adzuna.co.uk/jobs/details/5780348944?utm_medium=api&utm_source=bce444a8
2026-06-29,5780348802,Experienced I Stat Programmer,Johnson & Johnson,"High Wycombe, Buckinghamshire",2026-06-28,47776.91,47776.91,Scientific & QA Jobs,https://www.adzuna.co.uk/jobs/details/5780348802?utm_medium=api&utm_source=bce444a8
2026-06-29,5780348704,ICOA Advanced Insights,IQVIA,"London, UK",2026-06-28,57598.25,57598.25,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5780348704?se=DIdukLFz8RG5B_ZD6wKS8Q&utm_medium=api&utm_source=bce444a8&v=93AA2116E5F33B6B38AECCD7E08A8362B6F67D69
2026-06-29,5780348267,General Application — Talent Pool,Eleven Therapeutics,"Trumpington, Cambridge",2026-06-28,33376.25,33376.25,Admin Jobs,https://www.adzuna.co.uk/jobs/details/5780348267?utm_medium=api&utm_source=bce444a8
2026-06-29,5780348251,Experienced I Clin Programmer,Johnson & Johnson,"High Wycombe, Buckinghamshire",2026-06-28,57707.17,57707.17,IT Jobs,https://www.adzuna.co.uk/jobs/details/5780348251?utm_medium=api&utm_source=bce444a8
2026-06-29,5780348212,Business Development Sales Representative (f/m/d),Ecolab,UK,2026-06-28,37791.76,37791.76,Sales Jobs,https://www.adzuna.co.uk/jobs/details/5780348212?utm_medium=api&utm_source=bce444a8
2026-06-29,5780350131,"Applied Scientist II, Strategic Account Services (SAS)",Amazon,"London, UK",2026-06-28,63743.41,63743.41,IT Jobs,https://www.adzuna.co.uk/jobs/details/5780350131?utm_medium=api&utm_source=bce444a8
2026-06-29,5776022886,Graduate AI Machine Learning Engineer,Tech Recruitment UK Ltd,"Liverpool Street, Central London",2026-06-25,39000,40000,Graduate Jobs,https://www.adzuna.co.uk/jobs/details/5776022886?utm_medium=api&utm_source=bce444a8
2026-06-29,ashby-openai-71acba5c-dbae-406f-b983-f40943c43068,"Researcher, Trustworthy AI",OpenAI,San Francisco,2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/71acba5c-dbae-406f-b983-f40943c43068
2026-06-29,ashby-openai-7f299784-2c75-4d73-99e5-1e5043ec7b48,"Data Scientist, GTM Growth Products",OpenAI,San Francisco,2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/7f299784-2c75-4d73-99e5-1e5043ec7b48
2026-06-29,ashby-openai-83730f3e-3a96-476e-afb0-15f1f045ab03,AI Deployment Engineer,OpenAI,"Sydney, Australia",2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/83730f3e-3a96-476e-afb0-15f1f045ab03
2026-06-29,ashby-openai-87989505-81e5-4513-bba0-5f00bb064216,Partner AI Deployment Engineer - AWS,OpenAI,India - Remote,2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/87989505-81e5-4513-bba0-5f00bb064216
2026-06-29,ashby-openai-8a950265-0527-48f8-be3c-2923d7d96940,"Manufacturing Test Engineer, AI Compute Infrastructure - Stargate",OpenAI,Remote - US,2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/8a950265-0527-48f8-be3c-2923d7d96940
2026-06-29,ashby-openai-90c711dc-5f50-46e3-a5ab-82359a56d683,"Data Scientist, Safety",OpenAI,San Francisco,2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/90c711dc-5f50-46e3-a5ab-82359a56d683
2026-06-29,ashby-openai-93d74d54-52af-418b-9929-14dd41fd72d4,"AI Success Engineer - Seoul, South Korea",OpenAI,"Seoul, South Korea",2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/93d74d54-52af-418b-9929-14dd41fd72d4
2026-06-29,ashby-openai-980bc2ea-2c35-4546-bb48-5496a4e6847f,AI Deployment Engineer - Startups,OpenAI,"London, UK",2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/980bc2ea-2c35-4546-bb48-5496a4e6847f
2026-06-29,ashby-openai-9b1b62f5-1400-4672-910a-fda6f975f642,"Full Stack Software Engineer, OpenAI Edu",OpenAI,San Francisco,2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/9b1b62f5-1400-4672-910a-fda6f975f642
2026-06-29,ashby-openai-a68045e3-1fa1-4dd1-8ef4-e87fac2416eb,"Researcher, Agent Post-Training, API & Power-Users",OpenAI,San Francisco,2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/a68045e3-1fa1-4dd1-8ef4-e87fac2416eb
2026-06-29,ashby-openai-a7a326e7-6718-42ab-a4d8-b16d5021c99b,"Data Scientist, Integrity Measurement",OpenAI,"London, UK",2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/a7a326e7-6718-42ab-a4d8-b16d5021c99b
2026-06-29,ashby-openai-aa06845f-df12-41e5-8fe8-dbb1f7cb01be,"Counsel, AI Policy",OpenAI,San Francisco,2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/aa06845f-df12-41e5-8fe8-dbb1f7cb01be
2026-06-29,ashby-openai-b46ffd99-f9f2-440c-ac13-448eb7911ad6,"AI Deployment Engineer, Cyber",OpenAI,San Francisco,2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/b46ffd99-f9f2-440c-ac13-448eb7911ad6
2026-06-29,ashby-openai-b505a83d-68c1-46cc-a754-5deacb3c6e3c,"AI Support Engineer, Government - Washington, D.C.",OpenAI,"Washington, DC",2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/b505a83d-68c1-46cc-a754-5deacb3c6e3c
2026-06-29,ashby-openai-b76848b3-d545-40cc-b8b4-585501f09760,"AI Deployment Engineer, Startups",OpenAI,"Stockholm, Sweden",2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/b76848b3-d545-40cc-b8b4-585501f09760
2026-06-29,ashby-openai-b904267b-6320-4469-93ce-e74da6586e6a," AI Deployment Engineer, Large Enterprise",OpenAI,"London, UK",2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/b904267b-6320-4469-93ce-e74da6586e6a
2026-06-29,ashby-openai-b9dee2a0-9bb3-447e-9bce-2b1bed784e5b,"Software Engineer, AI Safety",OpenAI,San Francisco,2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/b9dee2a0-9bb3-447e-9bce-2b1bed784e5b
2026-06-29,ashby-openai-be4e1098-f7ac-46f4-babe-44ef08f47fcb,"Data Scientist, Integrity Measurement",OpenAI,San Francisco,2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/be4e1098-f7ac-46f4-babe-44ef08f47fcb
2026-06-29,ashby-openai-be7b1bf5-37ab-40f7-9ec1-e9732244f12a,"AI Deployment Engineer, Public Sector - Federal Civilian",OpenAI,"Washington, DC",2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/be7b1bf5-37ab-40f7-9ec1-e9732244f12a
2026-06-29,ashby-openai-cadb7c24-2aea-4b98-a793-65ae9388b5d6,"People Research Data Scientist, AI Fairness & Bias",OpenAI,San Francisco,2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/cadb7c24-2aea-4b98-a793-65ae9388b5d6
2026-06-29,ashby-openai-d1b2eec3-bd8b-49db-aee4-e42fd7e029eb,AI Support Engineer - Singapore,OpenAI,Singapore,2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/d1b2eec3-bd8b-49db-aee4-e42fd7e029eb
2026-06-29,ashby-openai-d4548828-191b-4cbf-9fd4-058d16416e49,AI Success Engineer - NYC,OpenAI,New York City,2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/d4548828-191b-4cbf-9fd4-058d16416e49
2026-06-29,ashby-openai-dc70e8e8-0f0c-400b-a731-0756c9fdfec1,"Application Engineer, Supply Chain Technology",OpenAI,San Francisco,2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/dc70e8e8-0f0c-400b-a731-0756c9fdfec1
2026-06-29,ashby-openai-dde7aafb-fa52-4b14-b94f-1aa331b32fa6,"AI Success Engineer, Government ",OpenAI,"Washington, DC",2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/dde7aafb-fa52-4b14-b94f-1aa331b32fa6
2026-06-29,ashby-openai-e0eef869-cd4d-4737-b7af-75c5a1970aeb,"Security Researcher, Agentic AI Threats",OpenAI,San Francisco,2026-06-29,,,ashby,https://jobs.ashbyhq.com/openai/e0eef869-cd4d-4737-b7af-75c5a1970aeb
2026-06-30,5782017892,CNC Grinder,E3 Recruitment,"Laisterdyke, Bradford",2026-06-30,30000,30000,Engineering Jobs,https://www.adzuna.co.uk/jobs/land/ad/5782017892?se=6A-Ap2508RGiU_Qtq2Aj6w&utm_medium=api&utm_source=bce444a8&v=80B9CA38FFC75A0E9A66841B99455048F5D040B2
2026-06-30,5782004144,AI/ML Engineers - UK Wide,describe.me,"London, UK",2026-06-30,55000,150000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5782004144?se=6A-Ap2508RGiU_Qtq2Aj6w&utm_medium=api&utm_source=bce444a8&v=AF4132974E5C6CD72D05DB4D98B15E91C093AACA
2026-06-30,5781530670,MLOps Engineer,RED Global,"London, UK",2026-06-30,64480.1,64480.1,IT Jobs,https://www.adzuna.co.uk/jobs/details/5781530670?utm_medium=api&utm_source=bce444a8
2026-06-30,5782014358,AI Technical Architect,Inspire People,"Ormeau, Belfast",2026-06-30,80000,80000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5782014358?se=3DiyrW508RGnMMmx4WNkpw&utm_medium=api&utm_source=bce444a8&v=B55673B9A293F8A1FD43BDEAD01601344822A585
2026-06-30,5782001292,.NET Developer,Noir,"Bristol, South West England",2026-06-30,65000,85000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5782001292?se=3DiyrW508RGnMMmx4WNkpw&utm_medium=api&utm_source=bce444a8&v=301ED137D8463DF65EB6064172D84943BDDC4217
2026-06-30,5781998759,.NET Developer,Noir,"York, North Yorkshire",2026-06-30,45000,65000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5781998759?se=3DiyrW508RGnMMmx4WNkpw&utm_medium=api&utm_source=bce444a8&v=635F28245293B58C452225368E29D11A8FB1C357
2026-06-30,5781998086,.NET Developer,Noir,"Preston, Lancashire",2026-06-30,35000,65000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5781998086?se=3DiyrW508RGnMMmx4WNkpw&utm_medium=api&utm_source=bce444a8&v=6D5795E38F574E3C7C5991243C82AF418644E56B
2026-06-30,5781906856,Operational Security Officer,Saab UK,"Fareham, Hampshire",2026-06-30,47045.39,47045.39,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5781906856?se=3DiyrW508RGnMMmx4WNkpw&utm_medium=api&utm_source=bce444a8&v=336EABCBAB03823180FC8B48DF63FE61612F74A9
2026-06-30,5781900913,Observability Engineer - Bigpanda,VIQU IT Recruitment,"South East London, London",2026-06-30,80000,80000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5781900913?se=3DiyrW508RGnMMmx4WNkpw&utm_medium=api&utm_source=bce444a8&v=54B73AE9F9F5AA202C8FFCE5F362418B5F2F58C1
2026-06-30,5781900394,eDV Infrastructure Engineer Linux Kubernetes Terraform AWS/Azure,Frontier Resourcing Ltd,"Cheltenham, Gloucestershire",2026-06-30,60649.23,60649.23,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5781900394?se=3DiyrW508RGnMMmx4WNkpw&utm_medium=api&utm_source=bce444a8&v=195401D28FC23769CE98C9E481CF859F548CE737
2026-06-30,5781824395,.NET Developer,Noir,"London, UK",2026-06-30,70000,90000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5781824395?se=3DiyrW508RGnMMmx4WNkpw&utm_medium=api&utm_source=bce444a8&v=7AA46F4924822C2C2CCB3E3758C95D87FB621D81
2026-06-30,5781793852,AI Engineer,causaLens,"West Kensington, West London",2026-06-30,62433.94,62433.94,IT Jobs,https://www.adzuna.co.uk/jobs/details/5781793852?utm_medium=api&utm_source=bce444a8
2026-06-30,5781587616,"Startup Solutions Architect, AWS Startups",AWS EMEA SARL,"London, UK",2026-06-30,48528.91,48528.91,IT Jobs,https://www.adzuna.co.uk/jobs/details/5781587616?utm_medium=api&utm_source=bce444a8
2026-06-30,5781567998,QE - Native AI Engineer,Delaplex,UK,2026-06-30,20000,40000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5781567998?utm_medium=api&utm_source=bce444a8
2026-06-30,5781568008,Backend Service Engineer,Delaplex,UK,2026-06-30,15000,20000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5781568008?utm_medium=api&utm_source=bce444a8
2026-06-30,5781943525,Data Reliability Engineer I (dRE 1),CME Technology Support Services Ltd,"Belfast, Northern Ireland",2026-06-30,39764.68,39764.68,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5781943525?se=Cr5Xr2508RGnMMmx4WNkpw&utm_medium=api&utm_source=bce444a8&v=69C55C91CA3DF0C30938260BF226FB14BE90491E
2026-06-30,5781865481,Data Engineer,AECOM,UK,2026-06-30,56833.8,56833.8,IT Jobs,https://www.adzuna.co.uk/jobs/details/5781865481?utm_medium=api&utm_source=bce444a8
2026-06-30,5781602595,Talent Consultant - Digital Transformation - 6 month FTC,TPXImpact Holdings Plc,"Northumberland Heath, Erith",2026-06-30,45000,45000,HR & Recruitment Jobs,https://www.adzuna.co.uk/jobs/land/ad/5781602595?se=Cr5Xr2508RGnMMmx4WNkpw&utm_medium=api&utm_source=bce444a8&v=B08F5E202579C62B68CAE2DE0AE6FB2B3F8BC660
2026-06-30,5781567097,Graduate Data Scientist,Conventus Solutions Ltd,"Mytchett, Camberley",2026-06-30,30000,32000,Graduate Jobs,https://www.adzuna.co.uk/jobs/details/5781567097?utm_medium=api&utm_source=bce444a8
2026-06-30,5781538565,D&A and Master Data Specialist,J&J Family of Companies,"Leeds, West Yorkshire",2026-06-30,54681.92,54681.92,IT Jobs,https://www.adzuna.co.uk/jobs/details/5781538565?utm_medium=api&utm_source=bce444a8
2026-06-30,5781535178,"Applied Scientist, Silicon and Systems Group Edge AI",Amazon,"Cambridge, Cambridgeshire",2026-06-30,69106.89,69106.89,IT Jobs,https://www.adzuna.co.uk/jobs/details/5781535178?utm_medium=api&utm_source=bce444a8
2026-06-30,5781531084,Data Analyst,Omnia Resourcing,"Annesley, Nottingham",2026-06-30,46566.88,46566.88,IT Jobs,https://www.adzuna.co.uk/jobs/details/5781531084?utm_medium=api&utm_source=bce444a8
2026-06-30,5781535650,Regional Executive Chef,BaxterStorey UK,"York, North Yorkshire",2026-06-30,0,45000,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/details/5781535650?utm_medium=api&utm_source=bce444a8
2026-06-30,5781534393,Relief Head Chef,BaxterStorey UK,"Torry, Aberdeen",2026-06-30,0,32000,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/details/5781534393?utm_medium=api&utm_source=bce444a8
2026-06-30,5781534336,General Assistant - Monday - Friday,BaxterStorey UK,"Leicester, Leicestershire",2026-06-30,27976,27976,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/details/5781534336?utm_medium=api&utm_source=bce444a8
2026-06-30,5781534316,Chef De Partie,BaxterStorey UK,"Great Sankey, Warrington",2026-06-30,29328,29328,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/details/5781534316?utm_medium=api&utm_source=bce444a8
2026-06-30,5781534216,Food Service Assistant,BaxterStorey UK,"Marfleet, Hull",2026-06-30,28912,28912,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/details/5781534216?utm_medium=api&utm_source=bce444a8
2026-06-30,5781534158,Hospitality Assistant,BaxterStorey UK,"New Cross, South East London",2026-06-30,30784,30784,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/details/5781534158?utm_medium=api&utm_source=bce444a8
2026-06-30,5781534139,Chef De Partie,BaxterStorey UK,"Bishopsgate, Central London",2026-06-30,34611,34611,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/details/5781534139?utm_medium=api&utm_source=bce444a8
